9661,226280,4,0
4118,338554,6,1
66,856574,6,2
3127,29837,7,3
5162,261963,1,4
5812,881908,5,0
4616,353967,4,0
5050,607371,9,0
742,88364,5,0
6449,188045,6,1
2119,328285,2,0
6584,978549,8,2
9937,457646,0,0
5509,584132,2,4
7556,595603,9,4
8583,333098,5,3
1063,151705,4,4
6583,100097,6,4
3659,125456,3,4
3786,570716,4,0
2451,126300,1,1
4025,210773,8,4
3038,425182,9,0
4562,782511,0,2
1657,832490,5,4
2672,731038,9,0
4367,886164,1,4
690,401023,9,3
3685,556632,4,4
4110,892538,2,0
8591,58634,1,4
4851,152337,8,2
9747,726598,5,3
2333,839778,6,1
1553,500920,8,1
7916,246206,7,3
5208,47748,2,3
1778,404932,3,0
726,264648,3,0
4601,608781,4,3
7519,774009,9,4
2433,368007,3,2
7222,437192,2,2
5403,262413,2,1
8654,193919,2,1
8485,408997,0,0
929,145745,4,1
40,26423,3,3
5818,557260,7,0
96,260623,8,2
8686,843749,0,3
4765,945343,8,3
2120,841025,6,3
162,192653,1,4
7439,141450,5,1
5399,720880,0,2
7681,712420,0,3
4422,617813,1,2
8563,171276,7,4
7765,567790,7,0
894,881810,7,2
8017,902312,2,3
2140,787034,8,2
4769,635851,6,3
6765,167307,7,4
8859,343205,6,3
2577,202399,1,3
2887,448468,9,2
977,787738,9,1
7335,351643,1,3
4096,373424,8,2
8181,190434,4,1
9459,975748,4,4
6368,221717,1,4
4211,776645,2,3
5915,277058,2,1
5656,269859,3,2
7089,21242,8,0
516,275845,4,0
4303,579312,5,3
8182,862744,7,1
164,281940,0,3
3746,717272,3,0
168,919180,8,4
4153,446712,1,4
1990,604469,2,4
2537,690852,9,2
4557,909876,1,3
1540,483145,5,1
8502,282815,3,1
4850,828854,5,0
9661,602880,7,4
4847,54531,6,2
3338,165851,7,4
2130,672930,1,0
5406,441085,1,3
7497,953705,6,4
215,159500,2,3
6100,251372,8,0
3609,615660,0,4
6428,942088,4,3
5724,414862,1,0
6743,979876,8,4
6919,248346,3,4
9578,25439,8,3
7222,36716,7,3
3668,412344,4,0
1476,139810,0,1
4095,610936,4,1
3425,653931,5,1
3734,839944,4,2
7454,310114,8,4
3062,813568,0,3
10,760817,4,2
8841,121946,6,1
5263,792033,3,2
8166,504550,9,0
3005,100657,3,3
2233,816402,9,3
5362,864840,2,0
2595,705125,2,2
1088,51612,6,0
5896,35173,5,4
8262,300629,9,2
4111,926525,1,4
863,993736,0,0
5068,458634,6,2
5937,822062,8,1
3265,444111,6,3
4265,561633,4,3
9908,423021,5,4
9290,387465,7,1
2803,315570,0,0
7944,274326,4,1
1897,913853,4,2
2048,365982,9,1
692,202134,7,2
5920,951707,2,3
9231,474095,7,2
7171,552733,6,4
7558,676239,1,1
1874,838111,5,2
1373,512987,0,4
7020,534043,9,2
1942,613428,3,0
7128,426585,4,2
7038,26593,6,1
3390,909112,6,3
8045,987706,5,1
1922,324489,0,1
7340,581442,8,1
6648,821439,9,2
6261,789092,5,2
8096,520757,9,2
1345,621973,1,3
2375,89447,9,1
2872,243721,0,0
3158,43087,1,3
9937,398556,7,3
1455,180604,5,3
5517,631668,7,4
1228,411890,7,1
1135,370792,9,3
1493,975812,3,2
7825,580306,1,4
7697,546696,6,3
6301,769694,7,0
605,604492,9,2
9949,351895,5,1
7537,208662,5,3
7544,871416,4,1
3456,326391,4,2
9263,687651,5,3
1433,81762,5,0
2877,846012,8,1
5494,852219,3,0
7839,316626,7,4
2462,624589,0,4
4507,46365,4,2
998,791562,5,3
4085,938868,0,1
2774,175591,0,2
5166,97409,8,4
3566,852174,4,4
8691,78519,2,3
103,801530,3,3
8618,293227,0,2
8433,540643,0,1
6454,359033,9,4
8595,100459,1,3
6760,434008,7,1
9143,524249,7,1
6704,352703,0,2
4683,815153,1,2
862,911833,1,4
5785,253533,3,1
3919,868135,9,2
1116,526724,5,0
2868,144255,4,1
2530,352139,4,1
9800,20785,2,4
4815,430475,6,2
5508,635263,2,2
8100,30959,8,2
2791,344581,3,3
4026,594963,2,1
7231,915954,7,1
750,453783,7,4
1598,207005,7,0
6469,180795,8,3
8497,114571,8,4
7625,907079,7,2
125,812831,8,2
5389,659492,8,2
4651,349597,6,3
1892,985655,2,0
3098,264710,6,2
8876,201278,4,0
8248,259007,9,2
7055,539864,7,2
5021,434773,7,0
8825,909905,3,3
5776,885506,7,0
6125,846915,7,3
7281,408194,1,4
8097,863694,1,2
1851,182903,4,4
142,924884,1,0
7189,825851,5,2
8698,968881,3,4
1564,378135,5,2
7530,281612,3,4
4266,138660,6,1
9158,847458,5,0
9342,559615,1,0
6162,910629,5,4
3723,594321,5,3
67,627601,7,4
3305,193998,7,1
8816,741272,6,0
8931,595227,7,4
2508,777390,5,4
7395,952523,2,0
6277,948245,5,0
9228,370638,4,1
8641,525519,6,2
2589,355365,3,0
645,678852,3,3
1747,330160,1,0
8853,686923,0,0
4303,130052,3,2
7373,607888,2,0
2675,166570,0,0
6150,917930,3,2
1234,316649,3,4
5259,152544,4,4
8698,75674,0,4
4636,334657,5,4
9505,810937,9,3
4008,203884,4,1
6226,230069,6,4
1556,796019,9,0
224,646269,4,2
8707,865462,6,4
552,721236,8,1
4696,211752,8,1
717,744225,1,4
4691,648119,6,3
2154,585333,0,2
9471,468250,7,1
779,340572,4,1
3939,794454,6,4
205,908167,7,0
8138,890637,7,3
8486,758797,3,1
3822,904546,5,0
1710,81944,3,1
211,671173,5,0
7846,899849,2,1
8994,39364,3,1
4057,927703,9,1
1443,688868,7,1
9508,564903,8,1
6816,839653,2,3
6949,412084,0,2
8837,587473,5,0
9755,641393,8,2
9220,279277,9,3
7163,410153,3,1
7330,763608,2,1
4616,46679,4,0
3341,585148,5,3
1077,541100,8,0
1099,489874,1,3
1508,222994,7,1
9070,684067,4,3
8890,708983,8,2
3182,906154,9,0
6714,601485,5,2
82,520031,9,4
6971,510663,4,1
5587,653633,4,3
5038,490694,7,3
7816,597836,4,3
7625,583698,2,0
1697,948048,0,1
1538,893487,8,4
6374,195291,8,0
7354,793728,3,4
4252,344902,2,4
1655,725399,4,2
1363,131626,0,3
4307,924791,3,3
3844,157535,4,4
6556,165583,2,2
6768,899955,3,2
6735,317901,8,1
6407,199469,6,3
4193,454195,1,4
7988,212135,8,2
8577,649419,9,4
5645,559994,4,4
4459,468461,0,2
1033,476139,9,0
6087,387889,7,3
9185,85188,1,0
2609,168088,6,4
8412,111344,2,2
1808,995898,6,1
2283,799127,3,2
7701,259445,3,2
6159,859018,5,0
4310,673987,4,3
4023,305168,4,2
7264,528294,4,0
6778,84839,2,2
8694,346271,3,1
7538,96278,1,3
4055,176276,6,0
306,43780,2,2
3436,967775,9,2
2520,987600,4,1
4217,974414,9,4
9263,151437,6,4
5724,410919,3,1
5303,599020,7,3
4123,516566,9,3
6845,513140,0,3
2184,968482,8,2
5332,285808,8,2
2678,547927,6,3
4347,107335,4,3
4482,361569,0,4
521,219338,5,4
1431,949326,8,2
1265,983150,3,3
689,304300,4,0
5332,110867,1,1
5293,761096,1,3
143,132990,9,0
3373,69020,7,4
6932,631797,4,2
5953,899510,5,1
2547,136645,8,1
5611,191474,4,3
7619,532680,1,3
3023,155407,1,0
4722,567516,1,1
6723,456084,3,0
99,44069,5,0
9069,755206,8,3
2159,142910,4,3
3066,517077,8,3
5942,121856,5,1
7843,726254,1,3
2372,426762,8,2
1295,933564,5,3
4158,847557,0,2
9007,203647,1,0
690,913639,5,1
8576,470932,1,2
6683,114995,6,2
8116,880348,9,4
1555,293179,6,3
7474,254797,8,2
7501,964806,1,0
7530,332767,8,1
6445,506995,1,0
6633,224208,9,2
8514,544193,2,1
141,472225,9,4
7502,26916,4,3
7012,632566,6,3
3767,172607,4,1
9426,806203,0,3
2799,190998,5,2
7428,639130,4,2
1819,243217,0,4
2979,939942,9,4
449,164705,2,4
6901,107879,5,2
1958,115583,1,4
9604,438155,5,4
1732,949829,2,1
6877,510176,6,4
9122,339322,3,3
5547,793793,3,3
1429,36726,9,4
9021,721081,4,1
5775,792917,7,1
1664,277650,3,2
4265,870179,0,0
5132,913118,5,4
5828,416695,4,4
4554,683182,7,2
7294,669870,4,2
4569,230159,5,2
2049,254102,7,3
439,398230,8,4
7691,723555,9,4
5895,567679,6,3
3736,989164,9,3
3983,551717,1,0
3096,656395,7,2
9334,105352,0,4
364,26750,3,0
935,139110,3,3
6421,606075,5,1
4151,973370,3,3
6710,544208,9,4
9126,188399,1,0
5716,647688,1,3
198,845778,3,2
1756,814715,0,2
3713,380056,9,3
5132,368404,1,3
6438,985382,8,2
1416,843941,7,1
1882,154440,7,3
2360,628717,2,2
5232,492262,4,3
7889,369480,0,2
3356,966504,5,0
659,362610,0,1
1733,884825,9,1
3777,306354,2,1
2374,595700,1,3
9054,902976,8,1
2712,161770,9,0
2421,212991,8,2
8654,692613,7,1
649,123567,7,4
3689,119723,7,4
8020,516929,9,2
2848,719396,3,3
6446,636404,0,4
1779,513940,4,4
7720,846285,9,1
7255,150117,6,0
2733,363959,5,0
8578,305220,8,3
6160,689147,8,0
5052,737118,8,4
2602,832813,5,0
1401,629482,6,4
6257,968684,0,4
1551,310219,8,0
389,548545,9,1
6990,450099,8,4
8991,91377,1,4
5591,723853,7,4
1041,744545,0,0
27,432215,3,4
7885,468718,7,1
1894,200925,1,4
5764,360826,7,0
5876,631553,1,4
7777,801025,2,1
9117,112154,9,4
6117,269465,2,2
9780,250994,1,0
699,607521,6,1
5697,369333,0,2
5099,715124,6,1
8300,329351,1,4
135,267678,5,2
7966,697580,9,3
7816,88238,8,2
9985,163844,9,4
698,301572,7,2
8215,137415,3,2
8518,323831,4,1
5427,85782,5,3
9566,120650,3,3
9794,583835,1,1
9464,570969,7,3
504,70181,7,3
6030,384916,8,2
580,179526,6,1
8336,777623,4,4
2451,118928,1,4
6029,248296,1,1
3295,559117,3,2
8617,220429,0,3
1280,899340,8,3
2236,722234,3,0
2016,72678,7,2
3575,960327,7,3
7033,333959,0,0
8119,372334,2,0
7662,523205,7,3
8407,505489,9,3
1926,391406,4,0
1235,999401,2,0
4839,482477,5,2
8481,774328,8,2
9061,154315,2,0
3367,384795,4,2
4182,433600,9,2
3583,588644,6,4
1267,78623,7,3
7696,421777,6,4
7269,297651,8,0
2787,165104,4,3
3944,476095,4,2
4584,130913,2,2
6450,415258,2,3
8127,163163,2,3
5078,566770,2,3
4444,350575,6,3
1564,482283,1,1
7130,443541,9,4
5975,381645,9,2
808,662423,9,4
7383,988978,8,2
5006,429041,8,0
6241,559472,7,1
2920,936271,8,3
9018,703888,5,0
2833,964106,1,3
2128,443283,9,1
7699,986096,7,0
9779,342385,0,1
2217,439768,5,4
6381,840701,2,1
5759,343727,9,4
1175,831764,7,2
2460,759435,1,3
2946,711802,6,3
4203,830828,1,0
4812,227454,9,4
3460,574418,0,3
4921,195905,9,2
4930,628255,2,0
5699,74981,2,1
3600,209098,0,2
7831,808023,5,2
4996,746375,8,0
3434,726176,6,4
7134,317364,2,2
7766,768510,1,0
3125,351806,8,4
7712,520109,7,1
2709,367612,2,3
9499,432626,7,0
2001,115327,7,3
6522,914741,6,3
8778,193240,3,3
8804,465177,0,1
7583,995587,7,0
9359,215528,6,4
9350,462366,0,0
7982,506964,9,4
6490,85466,4,3
3826,241354,4,1
4295,392788,2,2
9155,945116,7,4
2307,205472,3,2
8172,448134,0,3
7834,474351,5,2
8235,557112,9,2
7937,941513,9,4
6291,855501,1,4
6364,496087,8,3
7051,778186,2,0
7240,324967,9,3
6130,475940,2,4
4627,438236,0,0
8412,365001,4,0
3495,320024,4,4
3639,218498,8,4
435,783013,5,3
9376,837475,5,3
2566,802532,4,1
3658,800322,7,0
9051,188323,8,0
622,241924,2,0
1871,91840,5,1
7509,475227,8,0
3966,209735,8,3
8272,336389,0,1
3671,228204,5,1
6226,397830,4,3
4903,891049,7,0
5709,882419,5,2
4683,804468,0,4
5788,70903,8,3
5404,322666,4,3
3140,702371,0,1
9252,706315,2,4
543,533900,6,2
1697,572339,7,2
4498,846693,0,2
8776,84434,7,3
8970,838548,5,2
2665,568908,9,0
5483,391492,4,3
3404,954584,0,2
3845,682866,3,2
4375,674433,7,0
8609,551278,4,4
4906,660239,1,2
4730,898382,8,4
8684,374500,0,3
9408,279300,0,3
4162,868101,8,0
9949,832631,0,0
2446,770325,9,4
2718,758015,3,3
6058,746516,2,3
4373,118069,8,3
173,253810,1,0
8969,142097,7,2
2287,705348,3,2
1097,684566,8,0
3322,743774,2,1
7210,429273,9,0
3060,761888,3,2
7731,619343,9,1
4314,152135,6,2
3501,420372,8,2
7311,77843,4,0
9248,749835,0,0
9658,315199,1,2
3191,516715,6,3
7461,249268,4,4
1088,284943,2,0
5003,822546,8,0
1665,628008,6,3
3643,592230,1,4
8263,610192,7,1
1997,969981,8,4
9931,231399,7,4
2753,383770,3,1
4815,374109,3,4
5799,508623,2,2
7083,607424,3,3
9243,323296,2,3
6748,768700,8,0
8816,710777,1,1
7804,773005,3,4
7786,456820,8,1
3130,87175,6,1
7444,915709,5,2
3789,844313,9,2
3657,346518,1,0
7486,543920,0,1
3012,728594,0,1
8745,706787,3,3
2259,858565,3,0
2223,676647,5,1
1660,243367,8,3
5469,521672,2,2
8537,864242,8,2
6171,480723,1,2
7903,912902,4,2
5085,802774,3,0
2056,808887,4,4
3964,679904,2,1
6896,543348,3,2
6936,831846,2,4
7104,773347,5,3
9695,717123,4,4
1200,876776,7,3
3412,114041,4,0
5010,724984,9,3
723,676580,8,1
1970,864380,4,3
6923,175690,3,3
4830,579998,4,2
7302,503609,7,4
3708,660050,3,1
4623,335549,0,1
7190,228899,4,2
5524,630915,8,1
4928,164374,7,3
3223,327412,5,0
1867,191518,7,1
690,464858,3,4
447,586311,3,4
5936,660923,5,1
9089,138854,4,0
6263,311790,6,4
5992,685713,3,1
5224,574553,9,2
6361,911535,2,4
2125,418869,3,4
9123,146559,2,2
1866,436630,0,2
9102,615493,2,0
6954,115971,5,1
5032,836253,7,1
9069,450924,8,3
1049,62222,9,4
2311,280083,2,1
7305,411911,5,2
4966,780101,9,4
8834,198488,9,4
8671,774762,1,1
1001,984327,2,2
9619,969496,4,1
9540,829045,6,3
348,672944,2,4
6827,335686,1,1
1494,366489,9,4
4977,446383,9,2
9956,268818,2,1
7675,270248,6,0
570,493527,3,3
7608,980098,7,1
7663,403508,7,1
1161,576398,3,2
7739,990581,2,1
215,691514,6,1
2837,577858,6,2
5521,222975,4,4
1924,711631,5,1
2865,383326,4,4
3130,914563,2,2
2303,432206,4,3
884,988660,9,1
9978,444400,1,2
7563,430447,4,3
8541,817018,7,2
991,779757,9,1
3123,820417,0,4
4196,706414,5,0
5917,531659,2,2
7606,144957,0,3
8534,991482,8,1
9384,657392,6,0
322,138555,6,2
171,284809,0,3
4099,522454,4,0
3580,427184,6,4
7040,262771,3,2
1816,484514,8,4
6687,731733,3,0
8805,969918,7,0
8252,355765,5,4
1284,315966,3,1
5318,117957,5,2
1744,974451,8,1
4923,868435,3,4
1160,730676,0,0
838,788324,6,3
4385,552337,5,2
6718,817159,1,3
5826,289968,4,1
109,366451,0,1
8873,745121,6,1
1919,618191,4,0
8881,295299,6,1
5208,101387,6,0
1477,793537,3,0
9101,185446,3,2
892,372249,5,3
6680,475026,5,3
3424,637802,3,0
7526,687969,6,0
3373,647296,4,3
6798,682694,0,0
8503,422326,1,3
9435,330866,2,0
4032,384414,6,1
1903,908730,7,4
9552,534993,6,2
6307,232179,9,0
7532,306036,3,2
8715,423837,3,4
89,475580,4,3
4809,53501,4,0
164,283923,3,1
892,359030,6,2
6017,939447,3,1
2168,136116,2,2
6207,260702,3,4
4746,826913,7,4
2413,700551,0,3
1406,142362,0,3
1222,365901,7,1
5762,146097,7,1
4178,163513,1,0
9209,385113,4,4
488,307153,4,4
7688,148967,6,3
2691,396277,5,4
1117,49252,3,2
6128,558216,6,1
3885,378206,9,1
7917,542404,2,0
5440,864369,3,3
1426,913599,2,3
6327,102969,3,2
5167,245566,2,2
6832,871297,5,3
5628,437801,4,1
7738,392966,3,2
5615,775537,0,1
7886,690603,9,0
7571,609576,8,4
4856,629850,9,2
6466,922262,7,3
4516,663500,9,4
4519,437436,8,1
281,295985,0,2
4723,88719,7,0
5864,836911,0,2
4533,420773,3,3
1659,989694,3,0
1283,405026,7,0
1090,285651,1,2
7873,676608,9,3
1156,637592,5,1
1454,937205,9,0
3333,665149,4,4
5972,252645,5,3
9983,115556,5,0
5111,822618,0,1
503,167025,6,1
9680,450596,7,1
8510,376989,5,3
209,982043,4,0
2490,651621,2,1
7369,568217,4,1
1050,145601,4,4
9198,309985,1,1
4967,582874,2,3
5979,816464,3,4
1309,835275,0,3
805,365535,8,2
8210,377335,0,0
8359,441953,5,4
5187,38246,9,4
5108,555280,0,0
3242,766936,8,1
3015,359586,0,3
1473,107688,6,2
4609,935676,6,2
9655,958314,2,4
4573,677225,1,4
9869,561577,6,3
9606,845996,5,4
5119,520679,3,3
5891,233192,7,2
5190,574391,5,4
7973,290667,2,0
560,589823,2,0
6675,194595,4,1
664,805225,9,1
2273,139929,6,0
2014,242454,2,2
4543,366011,2,2
197,945306,3,0
4790,52996,7,1
667,353601,7,1
2043,752520,2,3
6198,499298,3,4
3423,337039,1,2
7798,641414,1,3
2795,125563,8,1
2483,182745,5,3
9745,681942,8,1
9393,163294,4,2
1103,126331,2,0
2268,961560,9,3
6883,820993,8,1
769,876624,8,2
2528,68820,5,3
2447,363038,4,1
2927,669446,0,4
6191,288387,3,4
9692,128294,3,0
1102,678454,9,0
1059,289352,1,4
2989,798243,0,0
6796,570273,8,1
1356,387293,8,1
9910,326250,7,4
7706,529014,2,0
7531,723290,6,1
1653,533166,5,1
545,196208,5,0
9774,292097,6,3
7979,132152,8,3
8399,536503,3,3
4081,204266,1,3
6882,474081,5,3
766,292590,2,1
1305,484208,2,4
5606,687797,5,0
3887,129739,3,4
3363,971347,2,4
706,412397,6,1
5067,784494,1,4
8240,796518,8,3
1447,322642,0,4
1360,929070,6,2
1763,216519,4,4
3584,430261,8,2
8613,49651,2,2
4156,842227,8,0
2356,300589,3,0
173,650968,2,3
9326,704747,0,2
1288,527159,6,1
7959,878472,6,4
2099,124843,1,4
7467,335080,7,1
8270,705819,0,1
8499,103243,6,4
5823,896857,1,3
4897,681712,5,0
3595,636781,3,3
83,535988,9,2
6843,96722,3,2
2393,796582,5,3
4708,779802,0,1
7070,84938,6,4
1959,339444,1,0
1219,571212,9,0
4167,259466,7,1
2883,596483,7,3
3031,46187,6,4
3498,588174,2,1
6065,341242,0,1
7621,240996,5,2
7698,588106,2,1
560,269955,5,2
5906,915169,4,0
3715,912573,5,2
5574,544281,8,4
622,949847,3,0
907,790845,4,4
2220,338012,3,4
8314,25688,2,2
7556,781203,7,3
7618,866041,6,3
1104,454631,9,2
7171,396946,7,3
3550,918207,2,0
2771,366457,0,3
2866,247497,3,4
8664,239368,6,3
4912,878441,4,0
8337,551120,5,1
3020,885102,8,3
796,245870,0,0
9220,781651,5,4
6088,779098,6,0
9489,487099,0,4
8473,382212,6,0
5622,414962,5,4
3753,457341,1,0
3335,721329,0,4
5868,627308,1,4
8803,239607,8,0
5212,886712,9,2
8369,905769,3,1
5617,781370,8,3
4158,902801,0,3
8327,538251,8,4
5840,65919,1,3
6376,392041,9,2
5938,382921,0,3
8129,400658,0,3
3146,692543,5,0
9064,696907,7,1
4804,236360,0,1
1570,988709,5,2
6430,895656,2,3
2099,247493,9,3
7952,261549,1,3
7489,577513,5,2
9348,670060,2,1
9186,840584,5,1
2749,551035,7,4
3143,405566,6,0
8946,730111,4,3
7920,116741,0,1
5669,986628,5,3
245,121351,0,4
3549,29802,4,4
9889,546031,5,0
8700,947075,3,2
8115,321696,1,3
4339,381786,7,3
3035,570827,7,0
6820,290843,6,3
219,860772,3,1
9297,337674,4,0
4714,823587,9,0
2686,416732,9,1
8759,610203,4,4
16,249963,1,0
5899,837868,6,3
4397,62531,4,2
6213,315751,8,4
9398,674336,5,4
8620,481824,6,3
6170,971568,7,4
4356,369021,4,4
8143,163426,5,3
4071,985951,2,1
8520,666776,6,2
6802,749073,9,1
2151,69264,0,3
9882,376894,7,0
4459,163748,3,1
9297,351600,5,0
6366,695074,6,2
5988,867083,5,2
5230,80461,2,1
7895,91996,2,0
4138,144179,2,1
6397,446953,9,1
9906,642993,5,3
2293,587702,1,4
6843,807276,3,2
2078,442612,1,4
2400,779335,7,1
7252,843840,0,2
431,480456,8,4
9515,498129,2,0
7730,434548,4,2
991,409021,8,3
1052,999843,5,4
1295,443586,4,4
8756,543611,2,3
3378,151089,9,4
4748,256890,5,1
1063,998384,6,3
5188,538186,8,2
6426,606854,6,1
2892,96225,4,4
3042,488104,3,0
6698,605124,8,1
5039,45102,8,4
1982,783355,1,0
2811,707584,3,3
8608,814261,4,0
7487,124323,3,2
3077,254050,5,3
5579,148510,1,0
6453,846002,1,2
3850,954544,3,1
2910,431450,3,2
2497,419815,0,0
6937,704676,4,1
1814,254333,9,0
7311,947011,6,3
1854,626083,6,1
334,237340,2,3
3222,679602,7,1
4206,844026,5,0
5659,911549,3,3
2343,491630,8,3
5283,643103,6,2
7317,150829,2,4
9721,802421,4,4
4758,629855,0,2
6299,977542,7,3
6115,549002,4,2
7641,727617,3,1
7314,937787,3,0
3301,449427,6,1
7441,85203,1,0
9110,271156,1,0
8762,971694,3,4
9709,989124,0,2
8782,450655,3,2
8878,688091,8,0
9995,740128,1,1
2944,712472,7,2
7205,159757,9,4
9833,228455,0,1
4194,931762,8,2
2895,229161,7,1
9808,292960,3,0
8841,950132,4,4
1929,23168,3,2
8877,381870,6,1
8825,452522,3,2
8280,600015,3,4
8780,693178,8,0
5031,945843,3,3
2082,922316,0,1
1462,147332,8,4
1428,66248,6,1
7193,431548,1,2
3039,516658,5,2
5527,702878,7,2
2379,260803,2,2
6189,794313,7,1
9121,155735,0,1
4313,461855,3,2
3790,960638,9,4
8493,29685,0,1
4860,863740,8,3
7320,215353,7,3
7966,618710,0,4
405,129441,4,1
7432,242863,5,3
2695,352190,3,4
8404,579122,5,1
7302,712155,0,0
9782,621658,1,2
9954,373441,6,2
5619,50732,3,1
8158,926884,7,2
9112,496754,5,0
7161,509918,6,2
5486,301225,6,3
8424,372108,7,3
1420,293421,8,1
2961,986883,3,4
1004,845318,6,3
8742,46384,5,0
4071,753732,6,2
4579,859969,1,2
1972,177458,2,3
305,645712,5,1
8245,48011,8,2
1781,638917,0,4
308,202424,2,1
4837,539274,3,0
2846,817035,1,0
736,472936,7,0
8461,447032,0,0
6702,631558,1,3
2157,654211,1,4
2154,415269,8,1
8643,967569,0,0
8745,686548,9,2
5929,374650,2,3
5323,809155,7,1
3536,493583,6,4
3684,471942,9,2
9258,140441,7,2
1119,968471,1,1
2896,752123,0,0
63,971628,3,4
5441,435426,8,1
580,623555,5,4
7871,587427,5,3
8389,163776,0,4
4575,717934,7,1
1626,698638,3,4
3979,705449,0,1
1484,798646,5,0
5571,839305,6,2
2772,235564,4,0
5049,841113,8,1
9742,387370,1,4
3229,926456,2,2
5587,372160,3,2
3389,907321,5,4
883,522256,6,2
9653,523713,8,3
6464,241993,5,1
7212,501199,1,4
1441,29456,2,0
4735,807677,1,2
7865,820309,5,2
5587,560647,3,1
2705,985447,5,0
7218,50798,9,1
6828,173673,7,2
3025,737891,7,2
2100,640047,5,2
8568,288517,4,4
8724,300878,9,2
2528,77263,0,4
5118,360090,4,2
6753,968449,7,1
7100,513905,4,1
779,694772,1,2
3058,257703,5,1
3503,185243,7,0
9230,438010,6,2
5345,640856,3,1
4781,146575,9,4
1428,702420,1,3
8884,254963,3,0
1352,954443,1,2
2746,306992,9,4
2923,266568,2,0
4353,158755,8,2
3915,883021,4,1
9775,291925,8,1
1197,597531,6,0
4245,694071,0,1
4022,930389,7,2
2226,483124,1,3
